#System:, Super,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Setup File:, c:\Users\Public\Documents\PSemi\Super\data\LIGER_A0_OT\Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Calibration Directory:, C:\Users\Public\Documents\PSemi\Super\calibration\20190122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Part Number:, LIGER_A0_OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Operator:, chardatest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Station:, SUPER-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Date:, 03-13-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Start Time:, 15:26:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COND_SERIAL_NUMBER, COND_LOT_NUMBER, COND_DATE, COND_TIME, COND_TEST, COND_TEST_NUMBER, COND_TEST_NAME, COND_TEMP_C, MEAS_TEMP_C, COND_LOOP, COND_VDD_V, COND_VSS_V, COND_VDD_I_LIMIT_mA, COND_VCTRL_HI_V, COND_VCTRL_LO_V, COND_VCTRL_I_LIMIT_uA, COND_VSS_I_LIMIT_mA, COND_SETUP_STATE, COND_LOGIC_STATE, COND_ARG_VALUE, COND_A_PORT, COND_B_PORT, COND_ALT_LOGIC_STATE, COND_BAND, COND_INPUT_FREQ_MHz, COND_INPUT_PWR_dBm, MEAS_INPUT_PWR_PM_READING_dBm, COND_IDD_LIMIT_mA, COND_IL_LIMIT_dB, MEAS_IL_dB, MEAS_IDD_mA, COND_MUX_MODE, MEAS_MUX_VOLT_V, COND_MUX_FORCED_V1_V, MEAS_MUX_I1_uA, COND_MUX_FORCED_V2_V, MEAS_MUX_I2_uA, MEAS_MUX_RESISTANCE_Ohms, MEAS_MUX_RON_CAL_DELTA_Ohms, MEAS_IDD_RF_ON_mA, MEAS_IDD_RF_OFF_mA, MEAS_IDD_RF_ON_OFF_DELTA_mA, MEAS_IVIO_RF_ON_uA, MEAS_IVIO_RF_OFF_uA, COND_SERIAL_CTRL_STATE, COND_CTRL_PIN, MEAS_ICTRL_RF_ON_uA, MEAS_ICTRL_RF_OFF_uA, MEAS_ICTRL_RF_ON_OFF_DELTA_uA, COND_SW_FREQ_kHz, COND_SW_ACCEPT_CRITERIA_PERCENTAGE, MEAS_VIL_V, MEAS_VIH_V, COND_SG_TRIG_DELAY_us, COND_2FO_LIMIT_dBm, COND_3FO_LIMIT_dBm, COND_4FO_LIMIT_dBm, MEAS_FO_IDD_mA, MEAS_2FO_IDD_mA, MEAS_3FO_IDD_mA, MEAS_4FO_IDD_mA, MEAS_RISING_TIME_us, MEAS_RISING_TIME_DELTA_us, MEAS_FALLING_TIME_us, MEAS_FALLING_TIME_DELTA_us, COND_FO_SETTLING_METRIC_dB, COND_2FO_SETTLING_METRIC_dB, COND_3FO_SETTLING_METRIC_dB, COND_4FO_SETTLING_METRIC_dB, MEAS_FO_TIMING_us, MEAS_FO_OVERSHOOT, MEAS_2FO_TIMING_us, MEAS_2FO_OVERSHOOT, MEAS_3FO_TIMING_us, MEAS_3FO_OVERSHOOT, MEAS_4FO_TIMING_us, MEAS_4FO_OVERSHOOT, MEAS_FO_OUTPUT_PWR_AVG_dBm, MEAS_FO_OUTPUT_PWR_PEAK_dBm, MEAS_2FO_OUTPUT_PWR_AVG_dBm, MEAS_2FO_OUTPUT_PWR_PEAK_dBm, MEAS_3FO_OUTPUT_PWR_AVG_dBm, MEAS_3FO_OUTPUT_PWR_PEAK_dBm, MEAS_4FO_OUTPUT_PWR_AVG_dBm, MEAS_4FO_OUTPUT_PWR_PEAK_dBm, COND_TX_FREQ_MHz, COND_BLOCKER_FREQ_MHz, COND_IMD_PRODUCT_FREQ_MHz, COND_TX_PWR_dBm, COND_BLOCKER_PWR_dBm, MEAS_IMD_PRODUCT_PWR_dBm, MEAS_RISING_TRACE_FILE_NAME, MEAS_FALLING_TRACE_FILE_NAME, MEAS_TRACE_FILE_NAME, MEAS_FO_TRACE_FILE_NAME, MEAS_2FO_TRACE_FILE_NAME, MEAS_3FO_TRACE_FILE_NAME, MEAS_4FO_TRACE_FILE_NAME, COND_CM_STATE, COND_SWEEP_STATE, COND_SWEEP_VALUE, COND_PIN_NAME, COND_CURRENT_LIMIT, COND_DC_FORCED_CURRENT_mA, COND_DC_FORCED_VOLTAGE_1_V, COND_DC_FORCED_VOLTAGE_2_V, MEAS_DC_VOLTAGE_V, MEAS_DC_CURRENT_mA, MEAS_DC_RESISTANCE_Ohms, MEAS_DC_I1_uA, MEAS_DC_I2_uA, COND_LSL, COND_USL, COND_CRITICIZE, COND_ABORT_TEST_ON_FAILURE, COND_FAIL_BIN, MEAS_FAIL_BIN, COND_IDAC_LIMIT_mA, COND_DAC_FORCED_CURRENT_mA, COND_DAC_FORCED_VOLTAGE_V, MEAS_DAC_VOLTAGE_mA, MEAS_DAC_CURRENT_mA, COND_WAFER_ID, COND_WAFER_X, COND_WAFER_Y, MEAS_WAFER_DIE_BIN_NUMBER, MEAS_VEN_V, MEAS_VMOD_V, COND_SETUP_FILE_NAME, COMMENTS, COND_WAFER_SUBSITE, COND_WAFER_SUBSITE_NAME, COND_PROD_SERIAL, COND_FULL_PATTERN_ARG_STRING, COND_FULL_ALT_PATTERN_ARG_STRING, COND_RUN_CAL, COND_FORCE_ALL_DAC_PINS, MEAS_CAL_REG_VALUE, COND_CAL_REGISTER_ADDRESS, COND_CAL_REGISTER_VALUE, MEAS_CAL_REGISTER_VALUE, MEAS_GAIN_dB, COND_LINEAR_PWR_IN_dBm, COND_START_PWR_IN_dBm, COND_STOP_PWR_IN_dBm, COND_SMART_SWEEP, COND_SMART_SWEEP_COARSE_dB, COND_SMART_SWEEP_FINE_dB, COND_SMART_SWEEP_FINE_THRESH_dB, COND_COMPRESSION_LIMIT_dB, MEAS_COMPRESSION_PWR_AVG_dB, MEAS_COMPRESSION_PWR_PEAK_dB, MEAS_INPUT_PxdB_dBm, MEAS_OUTPUT_PxdB_dBm, MEAS_COMPRESSION_FOUND, COND_CM_VALUE, MEAS_RX_PWR_IN_dBm, MEAS_RX_PWR_OUT_dBm, MEAS_IMD_PRODUCT_FLOOR_dBm, MEAS_BLOCKER_PWR_dBm
CT8,T0_AY_V3,20190313,4:00:40 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.2,35.0130039,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.467773438,0.465087891,0.466064453,,,,,,,,,,,,,,,,,,35.125777,35.630228,-54.267583,-53.964002,-42.02036,-41.550464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:00:48 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.4,35.3757317,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.466308594,0.469482422,0.466796875,,,,,,,,,,,,,,,,,,35.481259,35.643164,-53.422837,-53.097017,-40.808574,-40.326456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:00:57 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.6,35.5712198,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.467773438,0.466796875,0.468261719,,,,,,,,,,,,,,,,,,35.681666,36.129534,-53.007238,-52.739819,-40.066008,-39.632136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:05 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.8,35.7661339,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.466796875,0.466064453,0.467285156,,,,,,,,,,,,,,,,,,35.881809,36.319896,-52.654361,-52.338004,-39.408699,-38.9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:13 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36,35.957906,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.468994141,0.468261719,0.467773438,,,,,,,,,,,,,,,,,,36.077921,36.250744,-52.188086,-51.861319,-38.701151,-38.199966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:22 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.2,36.1601645,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.467773438,0.466064453,0.467529297,,,,,,,,,,,,,,,,,,36.2889,36.781096,-51.829192,-51.455447,-37.986552,-37.475559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:30 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.4,36.361458,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.467529297,0.468017578,0.468994141,,,,,,,,,,,,,,,,,,36.483675,36.930098,-51.39392,-51.071053,-37.193581,-36.601779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:38 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.6,36.5494569,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.470947266,0.467773438,0.467529297,,,,,,,,,,,,,,,,,,36.671888,37.142781,-51.039705,-26.279448,-36.462831,-18.096069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:47 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.8,36.8394665,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.469482422,0.467285156,0.46875,,,,,,,,,,,,,,,,,,35.275624,37.344483,-26.281986,-26.201414,-20.212659,-20.185944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:01:58 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,30,29.9663427,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.552734375,0.552246094,0.551269531,,,,,,,,,,,,,,,,,,30.01265,30.608196,-64.037016,-63.656713,-58.501916,-58.073765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:07 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,30.5,30.4530377,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.549560547,0.550048828,0.552490234,,,,,,,,,,,,,,,,,,30.490476,30.782361,-63.144123,-62.762736,-56.975217,-56.572816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:15 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,31,30.9414531,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.549804688,0.55078125,0.552734375,,,,,,,,,,,,,,,,,,30.979501,31.105693,-62.091558,-61.634273,-55.493887,-55.15724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:23 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,31.5,31.383347,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.551513672,0.552734375,0.551025391,,,,,,,,,,,,,,,,,,31.477234,32.055718,-61.056005,-60.416609,-53.986284,-53.643891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:31 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,32,31.8707985,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.554199219,0.549804688,0.551025391,,,,,,,,,,,,,,,,,,31.949662,32.350884,-60.172158,-59.770586,-52.470502,-52.143456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:39 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,32.5,32.3507096,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.552246094,0.547607422,0.549316406,,,,,,,,,,,,,,,,,,32.441121,32.611814,-59.233276,-58.869775,-51.015026,-50.657406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:47 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,33,32.8431681,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.547119141,0.547119141,0.549072266,,,,,,,,,,,,,,,,,,32.933779,33.263732,-58.22184,-57.881804,-49.452387,-49.069736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:02:55 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,33.5,33.3828106,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.548828125,0.549804688,0.550048828,,,,,,,,,,,,,,,,,,33.465097,34.006107,-57.097279,-56.825493,-47.75445,-47.440467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:03 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,34,33.8465217,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.551269531,0.548339844,0.549560547,,,,,,,,,,,,,,,,,,33.910113,34.486518,-56.128783,-55.841245,-46.279772,-45.897612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:11 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,34.5,34.3367107,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.547363281,0.548583984,0.550292969,,,,,,,,,,,,,,,,,,34.384102,34.947467,-55.1514,-54.808003,-44.718895,-44.37178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:19 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35,34.8202191,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.550048828,0.55078125,0.547851563,,,,,,,,,,,,,,,,,,34.882227,35.377053,-54.086065,-53.730894,-43.163369,-42.794605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:27 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.2,35.0123363,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.551269531,0.550537109,0.552490234,,,,,,,,,,,,,,,,,,35.075121,35.552463,-53.716641,-53.409529,-42.453156,-42.046586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:35 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.4,35.2163577,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.552246094,0.551269531,0.55078125,,,,,,,,,,,,,,,,,,35.2666,35.729494,-53.291551,-53.024373,-41.829567,-41.383757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:44 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.6,35.5698569,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.552734375,0.551757813,0.553955078,,,,,,,,,,,,,,,,,,35.617123,36.12832,-52.560519,-52.240783,-40.59024,-40.124376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:03:52 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.8,35.7803285,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.552978516,0.552734375,0.552490234,,,,,,,,,,,,,,,,,,35.833238,36.3616,-52.078067,-51.732217,-39.850602,-39.420267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:00 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36,35.9663639,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.553955078,0.551757813,0.552246094,,,,,,,,,,,,,,,,,,36.014936,36.240851,-51.725055,-51.355986,-39.24821,-38.725728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:09 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.2,36.1627707,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.550048828,0.546386719,0.548583984,,,,,,,,,,,,,,,,,,36.222981,36.667927,-51.366515,-51.062709,-38.574172,-38.017244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:17 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.4,36.3609774,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.548583984,0.550048828,0.551025391,,,,,,,,,,,,,,,,,,36.418933,36.616983,-50.95453,-50.615223,-37.792363,-37.254477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:25 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.6,36.5541681,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.551757813,0.549072266,0.550292969,,,,,,,,,,,,,,,,,,36.61565,36.810017,-50.600981,-50.240863,-37.050136,-36.450279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:34 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.8,36.8197007,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.553222656,0.552490234,0.552734375,,,,,,,,,,,,,,,,,,35.181627,36.892093,-25.221891,-25.111556,-18.422029,-17.97359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:45 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,30,29.9585314,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.552978516,0.552734375,0.552246094,,,,,,,,,,,,,,,,,,30.054502,30.586995,-65.001364,-64.438893,-58.427128,-58.068185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,T0_AY_V3,20190313,4:04:53 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,30.5,30.4474859,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.553466797,0.552734375,0.554931641,,,,,,,,,,,,,,,,,,30.533343,31.095424,-64.003375,-63.66259,-56.947011,-56.512144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
